56,429,ENTR. ROSARIO,,,TATU,,,650
56,430,ENTR. ROSARIO,,,TENORIO,,,700
56,431,ENTR. ROSARIO,,,BRASILIA,,,770
56,432,ENTR. ROSARIO,,,NEOPOLIS,,,900
56,433,ENTR. CARMOPOLIS,,,ENTR. MURIBECA,,,200
56,434,ENTR. CARMOPOLIS,,,CRUZ DA DONZELA,,,300
56,435,ENTR. CARMOPOLIS,,,JAPOATA,,,550
56,436,ENTR. CARMOPOLIS,,,TATU,,,600
56,437,ENTR. CARMOPOLIS,,,TENORIO,,,650
56,438,ENTR. CARMOPOLIS,,,BRASILIA,,,700
56,439,ENTR. CARMOPOLIS,,,NEOPOLIS,,,800
56,440,ENTR. JAPARATUBA,,,ENTR. MURIBECA,,,150
56,441,ENTR. JAPARATUBA,,,CRUZ DA DONZELA,,,250
56,442,ENTR. JAPARATUBA,,,JAPOATA,,,400
56,443,ENTR. JAPARATUBA,,,TATU,,,550
56,444,ENTR. JAPARATUBA,,,TENORIO,,,550
56,445,ENTR. JAPARATUBA,,,BRASILIA,,,600
56,446,ENTR. JAPARATUBA,,,NEOPOLIS,,,700
56,447,POV. PIRUNGA,,,ENTR. MURIBECA,,,200
56,448,POV. PIRUNGA,,,CRUZ DA DONZELA,,,150
56,449,POV. PIRUNGA,,,JAPOATA,,,350
56,450,POV. PIRUNGA,,,TATU,,,400
56,451,POV. PIRUNGA,,,TENORIO,,,450
56,452,POV. PIRUNGA,,,BRASILIA,,,500
56,453,POV. PIRUNGA,,,NEOPOLIS,,,600
56,454,ENTR. MURIBECA,,,JAPOATA,,,350
56,455,ENTR. MURIBECA,,,TATU,,,400
56,456,ENTR. MURIBECA,,,CRUZ DA DONZELA,,,200
56,457,ENTR. MURIBECA,,,TENORIO,,,350
56,458,ENTR. MURIBECA,,,BRASILIA,,,450
56,459,ENTR. MURIBECA,,,NEOPOLIS,,,600
56,460,CRUZ DA DONZELA,,,JAPOATA,,,250
56,461,CRUZ DA DONZELA,,,TATU,,,300
56,462,CRUZ DA DONZELA,,,TENORIO,,,300
56,463,CRUZ DA DONZELA,,,BRASILIA,,,350
56,464,CRUZ DA DONZELA,,,NEOPOLIS,,,400
56,465,JAPOATA,,,TATU,,,200
56,466,JAPOATA,,,TENORIO,,,200
56,467,JAPOATA,,,NEOPOLIS,,,300
56,468,JAPOATA,,,BRASILIA,,,250
56,469,TATU,,,TENORIO,,,150
56,470,TATU,,,BRASILIA,,,150
56,471,TATU,,,NEOPOLIS,,,250
56,472,TENORIO,,,BRASILIA,,,200
56,473,TENORIO,,,NEOPOLIS,,,200
56,474,BRASILIA,,,NEOPOLIS,,,150
56,482,ARACAJU,,,SAUDE,,,1600
56,543,ENTR. MARUIM,,,ENTR. JAPARATUBA,,,350
56,2406,ENTR. ROSARIO,,,ENTR. JAPARATUBA,,,350
56,2409,ENTR. CARMOPOLIS,,,ENTR. JAPARATUBA,,,200
56,2508,ARACAJU,,,SANTANA DO SAO FRANCISCO,,,1600
56,2509,POSTO FISCAL,,,SANTANA DO SAO FRANCISCO,,,1176
56,2510,PEDRA BRANCA,,,SANTANA DO SAO FRANCISCO,,,1156
56,2511,ENTR. MARUIM,,,SANTANA DO SAO FRANCISCO,,,1200
56,2520,ENTR. ROSARIO,,,SANTANA DO SAO FRANCISCO,,,1116
56,2521,ENTR. CARMOPOLIS,,,SANTANA DO SAO FRANCISCO,,,1096
56,2522,ENTR. JAPARATUBA,,,SANTANA DO SAO FRANCISCO,,,1076
56,2523,POV. PIRUNGA,,,SANTANA DO SAO FRANCISCO,,,1056
56,2525,ENTR. MURIBECA,,,SANTANA DO SAO FRANCISCO,,,1036
56,2527,CRUZ DA DONZELA,,,SANTANA DO SAO FRANCISCO,,,1016
56,2529,JAPOATA,,,SANTANA DO SAO FRANCISCO,,,996
56,2530,TATU,,,SANTANA DO SAO FRANCISCO,,,976
56,2531,TENORIO,,,SANTANA DO SAO FRANCISCO,,,956
56,2532,BRASILIA,,,SANTANA DO SAO FRANCISCO,,,936
56,2533,NEOPOLIS,,,SANTANA DO SAO FRANCISCO,,,149
56,2980,ARACAJU,,,ENTR. PIRUNGA,,,1000
56,2992,POSTO FISCAL,,,ENTR. PIRUNGA,,,500
56,3025,ENTR. MARUIM,,,ENTR. PIRUNGA,,,400
56,3049,ENTR. CARMOPOLIS,,,POV. PIRUNGA,,,250
56,3060,ENTR. JAPARATUBA,,,POV. PIRUNGA,,,200
56,4897,POSTO FISCAL,,,ENTR. JAPARATUBA,,,550
56,6863,ARACAJU,,,ENTR. ROSARIO,,,550
56,6864,ARACAJU,,,ENTR. CARMOPOLIS,,,750
56,6865,ARACAJU,,,ENTR. JAPARATUBA,,,800
57,89,ARACAJU,,,CONVENTO,,,1350
57,90,ARACAJU,,,TERRA CAIDA,,,1250
57,92,ARACAJU,,,PONTAL,,,1450
57,1257,ARACAJU,,,POSTO FISCAL,,,300
57,1258,ARACAJU,,,CAJUEIRO,,,300
57,1259,ARACAJU,,,ENTR. S. CRISTOVAO,,,310
57,1260,ARACAJU,,,ANINGAS,,,250
57,1261,ARACAJU,,,ITAPORANGA,,,340
57,1262,ARACAJU,,,ENTR. SALGADO,,,550
57,1263,ARACAJU,,,RIO FUNDO,,,750
57,1264,ARACAJU,,,CALUMBY,,,850
57,1265,ARACAJU,,,NOVA ESTANCIA,,,900
57,1272,POSTO FISCAL,,,CAJUEIRO,,,300
57,1273,POSTO FISCAL,,,ENTR. S. CRISTOVAO,,,300
57,1274,POSTO FISCAL,,,ANINGAS,,,250
57,1275,POSTO FISCAL,,,ITAPORANGA,,,300
57,1276,POSTO FISCAL,,,ENTR. SALGADO,,,600
57,1277,POSTO FISCAL,,,RIO FUNDO,,,700
57,1278,POSTO FISCAL,,,CALUMBY,,,700
57,1279,POSTO FISCAL,,,NOVA ESTANCIA,,,800
57,1286,CAJUEIRO,,,ENTR. S. CRISTOVAO,,,300
57,1287,CAJUEIRO,,,ANINGAS,,,150
57,1288,CAJUEIRO,,,ITAPORANGA,,,450
57,1289,CAJUEIRO,,,ENTR. SALGADO,,,500
57,1290,CAJUEIRO,,,RIO FUNDO,,,600
57,1291,CAJUEIRO,,,CALUMBY,,,600
57,1292,CAJUEIRO,,,NOVA ESTANCIA,,,600
57,1299,ENTR. S. CRISTOVAO,,,ANINGAS,,,240
57,1300,ENTR. S. CRISTOVAO,,,ITAPORANGA,,,340
57,1301,ENTR. S. CRISTOVAO,,,ENTR. SALGADO,,,500
57,1302,ENTR. S. CRISTOVAO,,,RIO FUNDO,,,550
57,1303,ENTR. S. CRISTOVAO,,,CALUMBY,,,650
57,1304,ENTR. S. CRISTOVAO,,,NOVA ESTANCIA,,,700
57,1311,ANINGAS,,,ITAPORANGA,,,200
57,1312,ANINGAS,,,ENTR. SALGADO,,,200
57,1313,ANINGAS,,,RIO FUNDO,,,200
57,1314,ANINGAS,,,CALUMBY,,,250
57,1315,ANINGAS,,,NOVA ESTANCIA,,,350
57,1322,ITAPORANGA,,,ENTR. SALGADO,,,350
57,1323,ITAPORANGA,,,RIO FUNDO,,,450
57,1324,ITAPORANGA,,,CALUMBY,,,500
57,1325,ITAPORANGA,,,NOVA ESTANCIA,,,600
57,1332,ENTR. SALGADO,,,RIO FUNDO,,,350
57,1333,ENTR. SALGADO,,,CALUMBY,,,400
57,1334,ENTR. SALGADO,,,NOVA ESTANCIA,,,400
57,1341,RIO FUNDO,,,CALUMBY,,,350
57,1342,RIO FUNDO,,,NOVA ESTANCIA,,,350
57,1349,CALUMBY,,,NOVA ESTANCIA,,,450
57,4446,ARACAJU,,,POV. RIO FUNDO,,,700
57,4448,ARACAJU,,,ENTR. CAUEIRA,,,850
57,4450,ARACAJU,,,PRAIA DOS ABAIS,,,1000
57,4451,ARACAJU,,,POV. SACO,,,1100
57,4452,ARACAJU,,,POV. PORTO DO MATO,,,1100
57,4456,POV. RIO FUNDO,,,ENTR. CAUEIRA,,,150
57,4458,POV. RIO FUNDO,,,PRAIA DOS ABAIS,,,200
57,4459,POV. RIO FUNDO,,,POV. SACO,,,330
57,4460,POV. RIO FUNDO,,,POV. PORTO DO MATO,,,350
57,4473,ENTR. CAUEIRA,,,PRAIA DOS ABAIS,,,150
57,4474,ENTR. CAUEIRA,,,POV. SACO,,,230
57,4475,ENTR. CAUEIRA,,,POV. PORTO DO MATO,,,250
57,4479,PRAIA DOS ABAIS,,,POV. SACO,,,150
57,4480,PRAIA DOS ABAIS,,,POV. PORTO DO MATO,,,150
57,4652,POV. SACO,,,POV. PORTO DO MATO,,,150
57,4659,ITAPORANGA,,,POV. RIO FUNDO,,,380
57,4661,ITAPORANGA,,,ENTR. CAUEIRA,,,470
57,4663,ITAPORANGA,,,PRAIA DOS ABAIS,,,550
57,4664,ITAPORANGA,,,POV. SACO,,,650
57,4665,ITAPORANGA,,,POV. PORTO DO MATO,,,700
57,4728,POSTO FISCAL,,,POV. RIO FUNDO,,,600
57,4730,POSTO FISCAL,,,ENTR. CAUEIRA,,,680
57,4732,POSTO FISCAL,,,PRAIA DOS ABAIS,,,770
57,4733,POSTO FISCAL,,,POV. SACO,,,870
57,4734,POSTO FISCAL,,,POV. PORTO DO MATO,,,900
57,4735,CAJUEIRO,,,POV. RIO FUNDO,,,570
57,4737,CAJUEIRO,,,ENTR. CAUEIRA,,,650
57,4739,CAJUEIRO,,,PRAIA DOS ABAIS,,,730
57,4740,CAJUEIRO,,,POV. SACO,,,830
57,4741,CAJUEIRO,,,POV. PORTO DO MATO,,,870
57,4742,ENTR. S. CRISTOVAO,,,POV. RIO FUNDO,,,480
57,4744,ENTR. S. CRISTOVAO,,,ENTR. CAUEIRA,,,570
57,4746,ENTR. S. CRISTOVAO,,,PRAIA DOS ABAIS,,,650
57,4747,ENTR. S. CRISTOVAO,,,POV. SACO,,,750
57,4748,ENTR. S. CRISTOVAO,,,POV. PORTO DO MATO,,,800
57,4749,ANINGAS,,,POV. RIO FUNDO,,,450
57,4751,ANINGAS,,,ENTR. CAUEIRA,,,530
57,4753,ANINGAS,,,PRAIA DOS ABAIS,,,600
57,4754,ANINGAS,,,POV. SACO,,,700
57,4755,ANINGAS,,,POV. PORTO DO MATO,,,770
57,4756,ENTR. SALGADO,,,POV. RIO FUNDO,,,300
57,4758,ENTR. SALGADO,,,ENTR. CAUEIRA,,,380
57,4760,ENTR. SALGADO,,,PRAIA DOS ABAIS,,,450
57,4761,ENTR. SALGADO,,,POV. SACO,,,550
57,4762,ENTR. SALGADO,,,POV. PORTO DO MATO,,,600
57,4763,RIO FUNDO,,,POV. RIO FUNDO,,,270
57,4765,RIO FUNDO,,,ENTR. CAUEIRA,,,350
57,4767,RIO FUNDO,,,PRAIA DOS ABAIS,,,430
57,4768,RIO FUNDO,,,POV. SACO,,,530
57,4769,RIO FUNDO,,,POV. PORTO DO MATO,,,580
57,4770,CALUMBY,,,POV. RIO FUNDO,,,150
57,4772,CALUMBY,,,ENTR. CAUEIRA,,,200
57,4774,CALUMBY,,,PRAIA DOS ABAIS,,,270
57,4775,CALUMBY,,,POV. SACO,,,370
57,4776,CALUMBY,,,POV. PORTO DO MATO,,,400
57,4777,NOVA ESTANCIA,,,POV. RIO FUNDO,,,150
57,4779,NOVA ESTANCIA,,,ENTR. CAUEIRA,,,150
57,4781,NOVA ESTANCIA,,,PRAIA DOS ABAIS,,,200
57,4782,NOVA ESTANCIA,,,POV. SACO,,,300
57,4783,NOVA ESTANCIA,,,POV. PORTO DO MATO,,,350
57,4838,ARACAJU,,,RIBULEIRINHA,,,1100
57,4839,POSTO FISCAL,,,RIBULEIRINHA,,,830
57,4840,CAJUEIRO,,,RIBULEIRINHA,,,780
57,4841,ENTR. S. CRISTOVAO,,,RIBULEIRINHA,,,700
57,4842,ANINGAS,,,RIBULEIRINHA,,,680
57,4843,ITAPORANGA,,,RIBULEIRINHA,,,600
57,4844,ENTR. SALGADO,,,RIBULEIRINHA,,,500
57,4845,RIO FUNDO,,,RIBULEIRINHA,,,480
57,4846,CALUMBY,,,RIBULEIRINHA,,,330
57,4847,NOVA ESTANCIA,,,RIBULEIRINHA,,,300
57,4849,POV. RIO FUNDO,,,RIBULEIRINHA,,,270
57,4851,ENTR. CAUEIRA,,,RIBULEIRINHA,,,180
57,4852,PRAIA DOS ABAIS,,,RIBULEIRINHA,,,147
57,4853,RIBULEIRINHA,,,POV. SACO,,,147
57,4854,RIBULEIRINHA,,,POV. PORTO DO MATO,,,150
57,6004,CASADINHA,,,ARACAJU,,,680
57,6013,CASADINHA,,,ARACAJU,,,1000
57,9999,PASSE LIVRE,,,PASSE LIVRE,,,0
60,2143,ARACAJU,,,POSTO FISCAL,,,245
60,2146,ARACAJU,,,ENTR. SAO CRISTOVAO,,,310
60,2150,ARACAJU,,,ITAPORANGA,,,340
60,2151,ARACAJU,,,ENTR. SALGADO,,,550
60,2152,ARACAJU,,,CARLOS TORRES,,,650
60,2153,ARACAJU,,,SALGADO,,,800
60,2154,ARACAJU,,,AGUA FRIA,,,850
60,2156,ARACAJU,,,F. CONCEICAO,,,1000
60,2157,ARACAJU,,,BOQUIM,,,1100
60,2158,ARACAJU,,,PEDRINHAS,,,1200
60,2159,ARACAJU,,,ARAUA VIA BOQUIM,,,1450
60,2164,POSTO FISCAL,,,ENTR. SAO CRISTOVAO,,,245
60,2167,POSTO FISCAL,,,ITAPORANGA,,,270
60,2168,POSTO FISCAL,,,ENTR. SALGADO,,,550
60,2169,POSTO FISCAL,,,CARLOS TORRES,,,600
60,2170,POSTO FISCAL,,,SALGADO,,,650
60,2171,POSTO FISCAL,,,AGUA FRIA,,,700
60,2172,POSTO FISCAL,,,COLONIA 13,,,700
60,2173,POSTO FISCAL,,,F. CONCEICAO,,,750
60,2174,POSTO FISCAL,,,BOQUIM,,,800
60,2175,POSTO FISCAL,,,PEDRINHAS,,,950
60,2176,POSTO FISCAL,,,ARAUA,,,1050
60,2212,ENTR. SAO CRISTOVAO,,,ITAPORANGA,,,200
60,2213,ENTR. SAO CRISTOVAO,,,ENTR. SALGADO,,,200
60,2214,ENTR. SAO CRISTOVAO,,,CARLOS TORRES,,,300
60,2215,ENTR. SAO CRISTOVAO,,,SALGADO,,,400
60,2216,ENTR. SAO CRISTOVAO,,,AGUA FRIA,,,450
60,2217,ENTR. SAO CRISTOVAO,,,COLONIA 13,,,500
60,2218,ENTR. SAO CRISTOVAO,,,F. CONCEICAO,,,600
60,2219,ENTR. SAO CRISTOVAO,,,BOQUIM,,,700
60,2220,ENTR. SAO CRISTOVAO,,,PEDRINHAS,,,800
60,2221,ENTR. SAO CRISTOVAO,,,ARAUA,,,900
60,2250,ITAPORANGA,,,ENTR. SALGADO,,,200
60,2251,ITAPORANGA,,,CARLOS TORRES,,,300
60,2252,ITAPORANGA,,,SALGADO,,,350
60,2253,ITAPORANGA,,,AGUA FRIA,,,450
60,2254,ITAPORANGA,,,COLONIA 13,,,450
60,2255,ITAPORANGA,,,F. CONCEICAO,,,500
60,2256,ITAPORANGA,,,BOQUIM,,,600
60,2257,ITAPORANGA,,,PEDRINHAS,,,700
60,2258,ITAPORANGA,,,ARAUA,,,1250
60,2261,ENTR. SALGADO,,,CARLOS TORRES,,,200
60,2262,ENTR. SALGADO,,,SALGADO,,,250
60,2263,ENTR. SALGADO,,,AGUA FRIA,,,350
60,2264,ENTR. SALGADO,,,COLONIA 13,,,400
60,2265,ENTR. SALGADO,,,F. CONCEICAO,,,500
60,2266,ENTR. SALGADO,,,BOQUIM,,,550
60,2267,ENTR. SALGADO,,,PEDRINHAS,,,600
60,2268,ENTR. SALGADO,,,ARAUA,,,650
60,2271,CARLOS TORRES,,,SALGADO,,,150
60,2272,CARLOS TORRES,,,AGUA FRIA,,,150
60,2273,CARLOS TORRES,,,COLONIA 13,,,350
60,2274,CARLOS TORRES,,,F. CONCEICAO,,,300
60,2275,CARLOS TORRES,,,BOQUIM,,,450
60,2276,CARLOS TORRES,,,PEDRINHAS,,,550
60,2277,CARLOS TORRES,,,ARAUA,,,600
60,2280,SALGADO,,,AGUA FRIA,,,200
60,2281,SALGADO,,,COLONIA 13,,,200
60,2282,SALGADO,,,F. CONCEICAO,,,250
60,2283,SALGADO,,,BOQUIM,,,300
60,2284,SALGADO,,,PEDRINHAS,,,400
60,2285,SALGADO,,,ARAUA,,,450
60,2288,AGUA FRIA,,,COLONIA 13,,,200
60,2289,AGUA FRIA,,,F. CONCEICAO,,,200
60,2290,AGUA FRIA,,,BOQUIM,,,250
60,2291,AGUA FRIA,,,PEDRINHAS,,,300
60,2292,AGUA FRIA,,,ARAUA,,,450
60,2295,COLONIA 13,,,F. CONCEICAO,,,200
60,2296,COLONIA 13,,,BOQUIM,,,400
60,2297,COLONIA 13,,,PEDRINHAS,,,300
60,2298,COLONIA 13,,,ARAUA,,,300
60,2301,F. CONCEICAO,,,BOQUIM,,,200
60,2302,F. CONCEICAO,,,PEDRINHAS,,,200
60,2303,F. CONCEICAO,,,ARAUA,,,350
60,2306,BOQUIM,,,PEDRINHAS,,,200
60,2307,BOQUIM,,,ARAUA,,,200
60,2310,PEDRINHAS,,,ARAUA,,,200
60,9999,PASSE LIVRE,,,PASSE LIVRE,,,0
60,23474,ARACAJU,,,PISTA 4,,,900
61,5561,ARACAJU,,,RIACHUELO,,,285
61,6309,ARACAJU,,,PEDRA BRANCA,,,325
61,6310,ARACAJU,,,RIACHUELO,,,325
61,6315,PEDRA BRANCA,,,RIACHUELO,,,250
61,6336,ARACAJU,,,POSTO FISCAL,,,240
61,6344,POSTO FISCAL,,,PEDRA BRANCA,,,240
61,6367,ARACAJU,,,DIVINA PASTORA,,,550
61,6369,RIACHUELO,,,BOMFIM,,,200
61,6370,RIACHUELO,,,DIVINA PASTORA,,,200
61,8797,POSTO FISCAL,,,RIACHUELO,,,240
61,8798,POSTO FISCAL,,,DIVINA PASTORA,,,400
61,9473,ARACAJU,,,BOMFIM,,,500
61,9474,BOMFIM,,,DIVINA PASTORA,,,200
61,9476,POSTO FISCAL,,,BOMFIM,,,350
61,9477,PEDRA BRANCA,,,BOMFIM,,,300
61,9478,PEDRA BRANCA,,,DIVINA PASTORA,,,350
62,1197,ARACAJU,,,SUCUPIRA ARAUA,,,1350
62,1198,ARACAJU,,,PROGRESSO,,,1350
62,1926,ARACAJU,,,POSTO FISCAL,,,150
62,1927,ARACAJU,,,ENTR. SAO CRISTOVAO,,,200
62,1928,ARACAJU,,,ANINGAS,,,230
62,1929,ARACAJU,,,ITAPORANGA,,,340
62,1930,ARACAJU,,,ENTR. SALGADO,,,650
62,1931,ARACAJU,,,RIO FUNDO,,,750
62,1932,ARACAJU,,,CALUMBY,,,550
62,1933,ARACAJU,,,NOVA ESTANCIA,,,700
62,1934,ARACAJU,,,ESTANCIA,,,1100
62,1935,ARACAJU,,,ENTR. CEDRO,,,850
62,1937,ARACAJU,,,ARAUA VIA ESTANCIA,,,1450
62,1939,POSTO FISCAL,,,ENTR. SAO CRISTOVAO,,,150
62,1940,POSTO FISCAL,,,ANINGAS,,,150
62,1941,POSTO FISCAL,,,ITAPORANGA,,,240
62,1942,POSTO FISCAL,,,ENTR. SALGADO,,,300
62,1943,POSTO FISCAL,,,RIO FUNDO,,,350
62,1944,POSTO FISCAL,,,CALUMBY,,,400
62,1945,POSTO FISCAL,,,NOVA ESTANCIA,,,500
62,1946,POSTO FISCAL,,,ESTANCIA,,,600
62,1947,POSTO FISCAL,,,ENTR. CEDRO,,,750
62,1949,POSTO FISCAL,,,ARAUA,,,1000
62,1951,ENTR. SAO CRISTOVAO,,,ANINGAS,,,150
62,1952,ENTR. SAO CRISTOVAO,,,ITAPORANGA,,,150
62,1953,ENTR. SAO CRISTOVAO,,,ENTR. SALGADO,,,200
62,1954,ENTR. SAO CRISTOVAO,,,RIO FUNDO,,,250
62,1955,ENTR. SAO CRISTOVAO,,,CALUMBY,,,550
62,1956,ENTR. SAO CRISTOVAO,,,NOVA ESTANCIA,,,600
62,1957,ENTR. SAO CRISTOVAO,,,ESTANCIA,,,500
62,1958,ENTR. SAO CRISTOVAO,,,ENTR. CEDRO,,,650
62,1960,ENTR. SAO CRISTOVAO,,,ARAUA,,,750
62,1962,ANINGAS,,,ITAPORANGA,,,150
62,1963,ANINGAS,,,ENTR. SALGADO,,,180
62,1964,ANINGAS,,,RIO FUNDO,,,200
62,1965,ANINGAS,,,CALUMBY,,,250
62,1966,ANINGAS,,,NOVA ESTANCIA,,,350
62,1967,ANINGAS,,,ESTANCIA,,,450
62,1968,ANINGAS,,,ENTR. CEDRO,,,600
62,1970,ANINGAS,,,ARAUA,,,700
62,1972,ITAPORANGA,,,ENTR. SALGADO,,,150
62,1973,ITAPORANGA,,,RIO FUNDO,,,150
62,1974,ITAPORANGA,,,CALUMBY,,,200
62,1975,ITAPORANGA,,,NOVA ESTANCIA,,,250
62,1976,ITAPORANGA,,,ESTANCIA,,,400
62,1977,ITAPORANGA,,,ENTR. CEDRO,,,550
62,1979,ITAPORANGA,,,ARAUA,,,600
62,1981,ENTR. SALGADO,,,RIO FUNDO,,,150
62,1982,ENTR. SALGADO,,,CALUMBY,,,200
62,1983,ENTR. SALGADO,,,NOVA ESTANCIA,,,250
62,1984,ENTR. SALGADO,,,ESTANCIA,,,300
62,1985,ENTR. SALGADO,,,ENTR. CEDRO,,,450
62,1987,ENTR. SALGADO,,,ARAUA,,,500
62,1989,RIO FUNDO,,,CALUMBY,,,150
62,1990,RIO FUNDO,,,NOVA ESTANCIA,,,200
62,1991,RIO FUNDO,,,ESTANCIA,,,250
62,1992,RIO FUNDO,,,ENTR. CEDRO,,,450
62,1994,RIO FUNDO,,,ARAUA,,,500
62,1996,CALUMBY,,,NOVA ESTANCIA,,,150
62,1997,CALUMBY,,,ESTANCIA,,,150
62,1998,CALUMBY,,,ENTR. CEDRO,,,300
62,2000,CALUMBY,,,ARAUA,,,450
62,2002,NOVA ESTANCIA,,,ESTANCIA,,,150
62,2003,NOVA ESTANCIA,,,ENTR. CEDRO,,,250
62,2005,NOVA ESTANCIA,,,ARAUA,,,400
62,2007,ESTANCIA,,,ENTR. CEDRO,,,150
62,2009,ESTANCIA,,,ARAUA,,,350
62,2012,ENTR. CEDRO,,,ARAUA,,,150
62,2014,ENTR. ARAUA,,,ARAUA,,,150
62,2613,ARACAJU,,,PISSAREIRA,,,1250
62,3273,POSTO FISCAL,,,PISSAREIRA,,,1050
62,3275,ENTR. S. CRISTOVAO,,,PISSAREIRA,,,1000
62,3276,ANINGAS,,,PISSAREIRA,,,697
62,3277,ITAPORANGA,,,PISSAREIRA,,,850
62,3278,ENTR. SALGADO,,,PISSAREIRA,,,750
62,3279,RIO FUNDO,,,PISSAREIRA,,,700
62,3280,CALUMBY,,,PISSAREIRA,,,600
62,3281,NOVA ESTANCIA,,,PISSAREIRA,,,600
62,3282,ESTANCIA,,,PISSAREIRA,,,450
62,3283,ENTR. CEDRO,,,PISSAREIRA,,,200
63,2534,ARACAJU,,,CAPELA VIA DORES,,,900
63,2535,POSTO FISCAL,,,CAPELA VIA DORES,,,707
63,2537,PEDRA BRANCA,,,CAPELA VIA DORES,,,588
63,2538,ENTR. MARUIM,,,CAPELA VIA DORES,,,498
63,2539,ENTR. ROSARIO,,,CAPELA VIA DORES,,,438
63,2540,ENTR. SIRIRI,,,CAPELA VIA DORES,,,398
63,2541,SIRIRIZINHO,,,CAPELA VIA DORES,,,338
63,2542,SIRIRI,,,CAPELA VIA DORES,,,279
63,2543,SABINOPOLIS,,,CAPELA VIA DORES,,,249
63,2544,ITAPEROA,,,CAPELA VIA DORES,,,239
63,3632,N.S. DORES,,,CAPELA,,,170
63,6863,ARACAJU,,,ENTR. ROSARIO,,,550
63,7401,POSTO FISCAL,,,ITAPEROA,,,600
63,7444,ARACAJU,,,POSTO FISCAL,,,300
63,7503,ARACAJU,,,PEDRA BRANCA,,,300
63,7504,ARACAJU,,,ENTR. MARUIM,,,325
63,7505,ARACAJU,,,ENTR. ROSARIO,,,550
63,7506,ARACAJU,,,ENTR. SIRIRI,,,550
63,7507,ARACAJU,,,SIRIRIZINHO,,,600
63,7508,ARACAJU,,,SIRIRI,,,700
63,7509,ARACAJU,,,SABINOPOLIS,,,800
63,7510,ARACAJU,,,ITAPEROA,,,800
63,7511,ARACAJU,,,N.S. DORES,,,900
63,7527,PEDRA BRANCA,,,ENTR. MARUIM,,,300
63,7528,PEDRA BRANCA,,,ENTR. ROSARIO,,,300
63,7529,PEDRA BRANCA,,,ENTR. SIRIRI,,,450
63,7530,PEDRA BRANCA,,,SIRIRIZINHO,,,450
63,7531,PEDRA BRANCA,,,SIRIRI,,,500
63,7532,PEDRA BRANCA,,,SABINOPOLIS,,,500
63,7533,PEDRA BRANCA,,,ITAPEROA,,,550
63,7534,PEDRA BRANCA,,,N.S. DORES,,,650
63,7550,ENTR. MARUIM,,,ENTR. ROSARIO,,,300
63,7551,ENTR. MARUIM,,,ENTR. SIRIRI,,,350
63,7552,ENTR. MARUIM,,,SIRIRIZINHO,,,400
63,7553,ENTR. MARUIM,,,SIRIRI,,,400
63,7554,ENTR. MARUIM,,,SABINOPOLIS,,,450
63,7555,ENTR. MARUIM,,,ITAPEROA,,,500
63,7556,ENTR. MARUIM,,,N.S. DORES,,,650
63,7572,ENTR. ROSARIO,,,ENTR. SIRIRI,,,350
63,7574,ENTR. ROSARIO,,,SIRIRI,,,350
63,7575,ENTR. ROSARIO,,,SABINOPOLIS,,,400
63,7576,ENTR. ROSARIO,,,ITAPEROA,,,400
63,7577,ENTR. ROSARIO,,,N.S. DORES,,,550
63,7593,ENTR. SIRIRI,,,SIRIRIZINHO,,,300
63,7594,ENTR. SIRIRI,,,SIRIRI,,,350
63,7595,ENTR. SIRIRI,,,SABINOPOLIS,,,350
63,7596,ENTR. SIRIRI,,,ITAPEROA,,,400
63,7597,ENTR. SIRIRI,,,N.S. DORES,,,450
63,7612,SIRIRIZINHO,,,SIRIRI,,,350
63,7613,SIRIRIZINHO,,,SABINOPOLIS,,,350
63,7614,SIRIRIZINHO,,,ITAPEROA,,,400
63,7615,SIRIRIZINHO,,,N.S. DORES,,,400
63,7631,SIRIRI,,,SABINOPOLIS,,,300
63,7632,SIRIRI,,,ITAPEROA,,,350
63,7633,SIRIRI,,,N.S. DORES,,,350
63,7649,SABINOPOLIS,,,ITAPEROA,,,300
63,7650,SABINOPOLIS,,,N.S. DORES,,,350
63,7666,ITAPEROA,,,N.S. DORES,,,350
63,8731,ENTR. ROSARIO,,,SIRIRIZINHO,,,350
63,8942,POSTO FISCAL,,,PEDRA BRANCA,,,300
63,8961,POSTO FISCAL,,,ENTR. MARUIM,,,300
63,8962,POSTO FISCAL,,,ENTR. ROSARIO,,,500
63,8964,POSTO FISCAL,,,SIRIRIZINHO,,,550
63,8965,POSTO FISCAL,,,SIRIRI,,,600
63,8966,POSTO FISCAL,,,SABINOPOLIS,,,650
63,8967,POSTO FISCAL,,,N.S. DORES,,,750
63,9082,POSTO FISCAL,,,ENTR. SIRIRI,,,500
63,9999,PASSE LIVRE,,,PASSE LIVRE,,,0
64,1097,TUTE,,,LAGOA REDONDA,,,250
64,1098,TUTE,,,SITIOS NOVOS,,,400
64,1099,TUTE,,,POCO REDONDO,,,400
64,1100,TUTE,,,CANINDE,,,800
64,1101,MONTE ALEGRE,,,LAGOA REDONDA,,,250
64,1102,MONTE ALEGRE,,,SITIOS NOVOS,,,300
64,1103,MONTE ALEGRE,,,POCO REDONDO,,,450
64,1104,MONTE ALEGRE,,,CANINDE,,,550
64,1105,LAGOA REDONDA,,,SITIOS NOVOS,,,250
64,1106,LAGOA REDONDA,,,POCO REDONDO,,,300
64,1107,LAGOA REDONDA,,,CANINDE,,,450
64,1108,SITIOS NOVOS,,,POCO REDONDO,,,250
